epoch,learning_rate,train_loss,val_loss,val_dice,val_iou,val_mae,val_boundary_f1
93,0.0003601929908534,1.3053241407871246,1.4585908365249634,0.874028293043375,0.8033914572000503,0.0455550337256863,0.6492431607842445
94,0.0003573105450685,1.3115634202957154,1.4466063690185549,0.8797909221798181,0.8100001179054379,0.0429263610334601,0.6468120801448822
95,0.0003544105372113,1.3116404724121091,1.4645050191879272,0.8718578450381755,0.7995546847581864,0.045422219610773,0.6376789562404156
96,0.000351493444109,1.3043465650081634,1.4432147121429444,0.8795273303985596,0.8115578483790159,0.0431905096094124,0.6526793476939201
97,0.0003485597453976,1.3116870379447938,1.452061414718628,0.876886997371912,0.8071530629694462,0.0429809886193834,0.647678723782301
98,0.0003456099234437,1.3028596603870393,1.4603138065338137,0.8735511016100646,0.8006512369215488,0.0455691420007497,0.6239392790198326
99,0.0003426444632647,1.314286206960678,1.4597946739196777,0.8735039049386978,0.8018110699951648,0.0452966933092102,0.6423343333601952
100,0.0003396638524496,1.3009897398948669,1.4669670724868775,0.8710712026059627,0.8006206709891558,0.0456478149234317,0.6494008949398995
101,0.0003366685810781,1.3052356123924256,1.4503375816345214,0.8772450300306082,0.8093024406209588,0.0444540219695773,0.6635252751410008
102,0.0003336591416407,1.298228052854538,1.459504165649414,0.8737484227120876,0.8034745832532644,0.0449021734786219,0.648847698122263
103,0.0003306360289575,1.3015678060054778,1.4705194997787476,0.8695861387252808,0.7986618447303772,0.0455225141043774,0.648903484493494
104,0.0003275997400965,1.3030577719211578,1.456476454734802,0.8758602118492127,0.8061506421864033,0.0436696271994151,0.6454240855574608
105,0.0003245507742925,1.2943045103549955,1.4509129905700684,0.8778043115139007,0.8086673436313867,0.0431833317817654,0.6408634553849697
106,0.0003214896328644,1.2995720028877258,1.4579284763336182,0.8752637451887131,0.8051228848099709,0.0441157993697561,0.6509333193302155
107,0.0003184168191332,1.2965125608444217,1.4621861696243286,0.8727205338329077,0.8025742089003325,0.0459885600511916,0.6512798489630223
108,0.0003153328383391,1.2935729682445527,1.4514410066604615,0.8772156369686127,0.8075685448944568,0.0443538510752841,0.6528030835092068
109,0.0003122381975584,1.2958352541923523,1.464176926612854,0.8724947316944599,0.8024151074886322,0.0471269969339482,0.6504181005060673
110,0.00030913340562,1.2993869960308075,1.4435036420822145,0.8803109058737755,0.8122724153846502,0.0431704999040812,0.6581077818572522
111,0.0003060189730221,1.2944930148124696,1.442947378158569,0.8810898025333881,0.8122212539613247,0.0429635087028145,0.6572767880558967
112,0.0003028954118478,1.2919413828849793,1.4544966840744018,0.875734429359436,0.8070996533334255,0.0450599329394754,0.6574152372777462
113,0.0002997632356815,1.2886250984668732,1.459700632095337,0.8741580827534199,0.8032949874550104,0.0454550163913518,0.6585567891597748
114,0.0002966229595237,1.2861913800239564,1.4600856876373292,0.8737216260284185,0.8039396278560161,0.0466256608371622,0.6489314122498036
115,0.000293475099707,1.2883932828903195,1.455366234779358,0.8757147486507892,0.8055316193401814,0.0448277571762446,0.646653755903244
116,0.0002903201738108,1.2907729530334473,1.4505837774276733,0.8773444205522537,0.8083001663535834,0.0446578661259263,0.6531611406803131
117,0.0002871587005763,1.290146392583847,1.4543610620498657,0.8756283558905125,0.8050890174508095,0.0451355976355262,0.6496538054943085
118,0.0002839911998215,1.2911663568019869,1.4404118824005128,0.880965431779623,0.8127018865942955,0.0429103041626513,0.660176578015089
119,0.000280818192355,1.2913049256801603,1.4471444272994995,0.878253510594368,0.8093494149297475,0.0432581503072287,0.6602032025158405
120,0.0002776401998911,1.2890404438972474,1.4470619773864746,0.8795377767086029,0.8108068351447583,0.0437336955138016,0.656999277472496
121,0.0002744577449639,1.2842231070995331,1.451694459915161,0.8772563567757606,0.8062124349176883,0.0431629550876095,0.6531548650562763
122,0.0002712713508409,1.2830925846099854,1.4460532474517822,0.8792759530246258,0.8101467784494162,0.0433636148413643,0.6607633472979069
123,0.0002680815414375,1.2828168833255769,1.4336184787750244,0.8837450098991394,0.8163921549171209,0.041610405051615,0.6626417160034179
124,0.0002648888412306,1.2843267130851743,1.448245062828064,0.8783702571690083,0.8093142415583133,0.0435966290952637,0.6571640025079251
125,0.0002616937751724,1.2864094328880311,1.435785264968872,0.8827469591796399,0.8147389395534992,0.0420849187904968,0.6621290427446366
126,0.0002584968686041,1.279121893644333,1.4370437097549438,0.8827020980417728,0.8154494255781174,0.042445490922546,0.6648348812758923
127,0.0002552986471695,1.2813116466999055,1.4478473138809205,0.8780941388010979,0.8094375658035279,0.0441272686142474,0.6643287758529186
128,0.0002520996367286,1.2859140253067016,1.4439329051971437,0.879416332244873,0.8108089996874333,0.0436551722045987,0.6636430072784424
129,0.0002489003632713,1.2873779213428498,1.445194969177246,0.8790925802290439,0.8106560523808003,0.0440695411898195,0.6627202716469764
130,0.0002457013528304,1.2811055397987363,1.445666012763977,0.8793279494345189,0.8104166942834854,0.0434496431762818,0.6587045428901911
131,0.0002425031313958,1.2774761760234832,1.4501412057876586,0.8771457262337208,0.8073379251360894,0.0447896273201331,0.6518700401484966
132,0.0002393062248275,1.2766740214824677,1.444067006111145,0.879228827059269,0.8101958873122931,0.0430358718824572,0.6627194893360138
133,0.0002361111587693,1.276367769241333,1.442953472137451,0.8798810534924268,0.8113404384627938,0.0430391058907844,0.6588245223462582
134,0.0002329184585624,1.2776119005680084,1.4496031188964844,0.8767510607838631,0.8079837793111802,0.0442141497158445,0.6555940069258213
135,0.000229728649159,1.2751183784008029,1.4396857738494873,0.8816023533791304,0.8130790255963802,0.042977131641237,0.6569976477324962
136,0.000226542255036,1.2780720365047455,1.4349603843688965,0.8828869570791721,0.8154956188052893,0.0427020015567541,0.6623289693892002
137,0.0002233598001088,1.273505117893219,1.4466415977478029,0.8787236616015435,0.8104822304099798,0.0434254428884014,0.6618232350051403
138,0.0002201818076449,1.274391803741455,1.440151309967041,0.8805503804981708,0.8124409386515618,0.0422610570047982,0.6583730241656304
139,0.0002170088001784,1.274880942106247,1.43925998210907,0.8819810365140438,0.8137255668640136,0.0424267399078235,0.644764184160158
140,0.0002138412994236,1.2721763479709625,1.441872544288635,0.881006375849247,0.8126775345206261,0.0429316454636864,0.6594502103328704
141,0.0002106798261891,1.2750136601924895,1.4289845180511476,0.8856067530810833,0.8187237801402807,0.0414482916472479,0.6511517888400704
142,0.0002075249002929,1.2673556649684905,1.4373025846481324,0.8820778611302376,0.8147547186166048,0.0426823738869279,0.6609471362829208
143,0.0002043770404762,1.2734388720989227,1.444784264564514,0.8799201467633248,0.8126097335666418,0.0430587591452058,0.6631311519443989
144,0.0002012367643184,1.2724962770938872,1.4455477046966552,0.8790630449354648,0.8115643740445375,0.0433854672021698,0.6568069513142109
145,0.0001981045881521,1.2753221011161804,1.4357291316986085,0.8829367224872112,0.8148324263840914,0.0426794900943059,0.6640125931799412
146,0.0001949810269778,1.2734919357299803,1.439627866744995,0.8812984783947467,0.8125818680226803,0.0431719873496331,0.658199330419302
147,0.0001918665943799,1.2684989368915558,1.438557620048523,0.8812324203550815,0.8127643765509128,0.0425818870379589,0.6579943446815014
148,0.0001887618024415,1.2669450318813325,1.4377317094802855,0.8826064370572567,0.8154231065511703,0.0417380418640095,0.664133058488369
149,0.0001856671616608,1.2612626767158508,1.4311701440811158,0.8844395875930786,0.8169365066289902,0.0414430437318515,0.6628426618874073
150,0.0001825831808667,1.2655001533031465,1.431729831695557,0.8840489684045315,0.817197375819087,0.0414119303552433,0.6663124512135983
151,0.0001795103671355,1.2655998277664184,1.4391648912429809,0.8817464666068554,0.8131658992171288,0.0427645315101835,0.6655560220777988
152,0.0001764492257074,1.267621762752533,1.4297615957260132,0.8855247631669044,0.8182569425553083,0.0420222981763072,0.6680559885501861
153,0.0001734002599034,1.2657058084011077,1.432911524772644,0.8853990516066551,0.8174165620654822,0.0428376299294177,0.658640729188919
154,0.0001703639710424,1.2714885663986206,1.4357477521896362,0.88344328135252,0.8147403370589018,0.0430558586562983,0.6619081082940101
155,0.0001673408583592,1.265694261789322,1.4420233488082883,0.8811326271295548,0.8109787350893021,0.0437311640800908,0.6581168301403523
156,0.0001643314189218,1.2615056133270264,1.433930459022522,0.8843291087448597,0.8160952287912369,0.0421576921001542,0.6598156224191188
157,0.0001613361475503,1.2648537003993987,1.443370933532715,0.8795565502345561,0.8104312790930271,0.0433538909116759,0.6603319910168648
158,0.0001583555367352,1.2634535825252533,1.4381569719314575,0.8821709156036377,0.814853541329503,0.0423591119050979,0.6652204070985317
159,0.0001553900765562,1.2666201496124267,1.434407992362976,0.8832044032216072,0.81526815533638,0.0419918885594233,0.6495381451584399
160,0.0001524402546023,1.2661714005470277,1.4487549448013306,0.8776608516275882,0.8090636450052261,0.0438607596175279,0.6497531478665769
161,0.0001495065558909,1.258137105703354,1.445103988647461,0.8790488022565842,0.8110052160173654,0.0431111953046638,0.6601336494088172
162,0.0001465894627886,1.2624125945568083,1.4320293760299685,0.8841439501941204,0.8168781743198633,0.0416381317574996,0.6590697729587555
163,0.0001436894549314,1.2701414513587952,1.4271950912475586,0.8858151383697986,0.818729268014431,0.0415799155994318,0.6655964209139347
164,0.0001408070091465,1.2622826159000398,1.4307644176483154,0.8846808637678624,0.8175855915993452,0.0415593006007839,0.6620603442192078
165,0.000137942599373,1.2628596317768097,1.4340773296356202,0.8832926601171494,0.8159798270463944,0.0417634506046306,0.664795671403408
166,0.0001350966965849,1.262348266839981,1.4475311279296874,0.8782502207159996,0.8090551365911961,0.0435316499706823,0.6589144271612167
167,0.0001322697687129,1.2614007306098938,1.4386133766174316,0.8820027779042721,0.8154040267318488,0.042765210957732,0.6597634361684322
168,0.0001294622805682,1.263917760848999,1.448090567588806,0.8790423989295959,0.8091274174302816,0.0437761859549209,0.6583310237526894
169,0.0001266746937652,1.2575202298164367,1.4323316144943237,0.8842828966677189,0.8179068641364574,0.0412641232577152,0.6596951971948147
170,0.0001239074666463,1.259503116607666,1.435041537284851,0.8834089282155037,0.8163204712420702,0.0415763279865495,0.6666705261170864
171,0.0001211610542065,1.2614872801303862,1.4345137548446656,0.8832374361157417,0.8152208058536052,0.0415882912639062,0.6621785435080528
172,0.000118435908018,1.263338758945465,1.436671018600464,0.8830386687815189,0.8153627379983663,0.0422814994188956,0.670296338647604
173,0.0001157324761566,1.2569637608528137,1.4304281616210937,0.8848669430613518,0.8170787487924099,0.0413199640996754,0.6685217425227166
174,0.0001130512031277,1.2578211832046509,1.433299593925476,0.8834516890347004,0.816285490617156,0.0423497557244263,0.6726118592917919
175,0.0001103925297933,1.2585048413276672,1.4295325469970703,0.8852609677612782,0.818244076743722,0.0411762994271703,0.6674754728376865
176,0.0001077568932995,1.2585748088359834,1.427638087272644,0.8860055060684681,0.8192131739854812,0.0413123341195751,0.6666848903894425
177,0.0001051447270046,1.257958037853241,1.4397580480575565,0.8812689301371575,0.8125497195124626,0.0433351662440691,0.6664755699038506
178,0.000102556460408,1.2572206962108612,1.4305703592300416,0.8845100529491902,0.8174459835886956,0.0418820448417682,0.6716710644960403
179,9.999251907920411e-05,1.257462055683136,1.4399343395233155,0.8806363436579704,0.8129658967256546,0.0433696279220748,0.6668139484524727
180,9.745332458826066e-05,1.258184210062027,1.4331440019607544,0.883750398606062,0.81686124548316,0.0417377006215974,0.6669471266865731
181,9.493929443624608e-05,1.2564509081840516,1.4294369316101074,0.8850571666657925,0.8186127194762229,0.0415695755323395,0.6654370093345642
182,9.245084198664356e-05,1.2614029693603517,1.4397763061523436,0.8807475280761718,0.8127797693014145,0.0431668824597727,0.6664749777317047
183,8.998837639738248e-05,1.2581727039813997,1.4329047441482543,0.8836920218169689,0.8168590472638607,0.0418680311692878,0.6677272604405879
184,8.755230255356459e-05,1.2562084472179411,1.430945291519165,0.8848586897552013,0.8180972746759653,0.0413101523567456,0.6633737051486969
185,8.51430210008904e-05,1.2567986607551576,1.4294876956939695,0.8852657157182694,0.8195224924385548,0.041532266899012,0.6693147057294846
186,8.27609278798015e-05,1.2595340049266814,1.4255808877944949,0.8861263331770897,0.8206227261573076,0.0406508756591938,0.6701555678248405
187,8.040641486034572e-05,1.252117431163788,1.431428656578064,0.8839378291368485,0.8167934032529592,0.0421359241264872,0.6719108979403973
188,7.807986907777732e-05,1.2518464493751529,1.4251587915420532,0.8863829827308655,0.8195158714801073,0.0416573906363919,0.6725645752251148
189,7.578167306890393e-05,1.2562046313285828,1.4241632795333865,0.8865728960931301,0.8204305019229651,0.0408738519228063,0.6692659261822701
190,7.351220470918829e-05,1.2515104281902314,1.4256698179244995,0.8864631889760495,0.8207789776474237,0.0407504294172395,0.6739148603379727
191,7.127183715061703e-05,1.252423484325409,1.429280285835266,0.8848729346692562,0.8174510956555605,0.0420879996754229,0.673311539888382
192,6.906093876034639e-05,1.2565620803833009,1.4234152269363405,0.8873507358133793,0.8202834831178188,0.0410969878127798,0.6697255328297615
193,6.687987306013362e-05,1.255025737285614,1.4324771690368652,0.8835451152920722,0.8170274084061384,0.0420260451128706,0.6707743886113167
194,6.472899866656677e-05,1.2592542266845703,1.4280932140350342,0.8852574717998505,0.8190830362588167,0.0415801583218853,0.6698012289404869
195,6.260866923209913e-05,1.2527189946174622,1.4248014831542968,0.8867032031714916,0.8199139933288098,0.0418811071757227,0.6747478924691677
196,6.0519233386901006e-05,1.252307240962982,1.4207887220382691,0.8885734671354294,0.8222943709045648,0.0406700884457677,0.6667522829771042
197,5.846103468153723e-05,1.256728938817978,1.420596947669983,0.8886716422438622,0.8228376135230064,0.0410706774028949,0.6724512341618538
198,5.64344115304796e-05,1.2547104609012605,1.42376220703125,0.8868542811274529,0.8211894180625677,0.0412343544000759,0.6726166374981404
199,5.443969715646358e-05,1.2554461181163787,1.4298959159851077,0.8845508988201618,0.8186454105377198,0.0417795429180841,0.6736141382157803
200,5.24772195356994e-05,1.2521418952941894,1.4302728939056395,0.8843054457008839,0.8182306768745184,0.0421828084194567,0.6708695460855961
201,5.054730134394489e-05,1.2512672138214112,1.4320173168182373,0.8839680078625679,0.8179370456933975,0.0423624015715904,0.6702353817224502
202,4.865025990345068e-05,1.2555504167079925,1.4254975318908691,0.8861148938536644,0.819880366846919,0.0414997833268716,0.6725066173076629
203,4.678640713078502e-05,1.254582769870758,1.432349410057068,0.8837934875488281,0.8170888827741146,0.0424786520667839,0.6715833765268325
204,4.495604948554748e-05,1.2496030747890472,1.432254762649536,0.8835653668642044,0.8170174444466829,0.0423267741908785,0.6715049266815185
205,4.315948791998055e-05,1.2504580175876618,1.4270856094360351,0.8861889579892158,0.8193207989633083,0.0420358584448695,0.6711722771823406
206,4.139701782948581e-05,1.2507093119621278,1.428669309616089,0.885473912358284,0.8183742218464612,0.0417524850869085,0.6683673220872879
207,3.966892900405425e-05,1.2511514115333555,1.4303471374511718,0.8847739183902741,0.8175835704058408,0.0421482349478174,0.6720785222947597
208,3.797550558061861e-05,1.2507690012454986,1.426001663208008,0.8861916017532349,0.819742693528533,0.0412143710860982,0.6702464926242828
209,3.631702599633444e-05,1.2510956311225891,1.428079924583435,0.8856983797252178,0.8192681451886892,0.0415090669831261,0.6682837894558906
210,3.4693762942799e-05,1.252323828935623,1.4267598485946655,0.88630645185709,0.8204146467149258,0.0413425297930371,0.6709398277103901
211,3.310598332121443e-05,1.251270340681076,1.4242908763885498,0.8873186564445495,0.8209499795734883,0.041191424956778,0.669522419422865
212,3.1553948198503094e-05,1.2499607062339784,1.4243918991088866,0.8870576433837414,0.8211865711957216,0.0412416448700241,0.6697322480380535
213,3.00379127643826e-05,1.2519981718063355,1.4268924379348755,0.8856134174764156,0.8189435862749815,0.0419901265599764,0.6727772395312787
214,2.855812628940628e-05,1.2528904283046722,1.4253468656539916,0.8866266760230065,0.8201345495879651,0.0415420905419159,0.6715029385685921
215,2.7114832083978086e-05,1.2513823890686036,1.4248222637176513,0.8867571434378624,0.8209244802594184,0.0409954811644274,0.6699384433031083
216,2.570826745834647e-05,1.2501997649669647,1.4278958225250244,0.8856950724124908,0.818933460637927,0.0415367852558847,0.6668827675282956
